new,old
Vitvi14g01611,VIT_14s0219g00030
Vitvi14g01614,VIT_14s0219g00040
Vitvi14g01615,VIT_14s0219g00050
Vitvi14g01616,VIT_14s0219g00060
Vitvi14g01617,VIT_14s0219g00070
Vitvi14g01620,VIT_14s0219g00080
Vitvi14g01621,VIT_14s0219g00090
Vitvi14g01623,VIT_14s0219g00110
Vitvi14g01624,VIT_14s0219g00120
Vitvi14g01625,VIT_14s0219g00130
Vitvi14g01626,VIT_14s0219g00140
Vitvi14g01627,VIT_14s0219g00150
Vitvi14g01628,VIT_14s0219g00160
Vitvi14g01629,VIT_14s0219g00170
Vitvi14g01630,VIT_14s0219g00180
Vitvi14g01631,VIT_14s0219g00190
Vitvi14g01632,VIT_14s0219g00200
Vitvi14g01633,VIT_14s0219g00210
Vitvi14g01634,VIT_14s0219g00220
Vitvi14g01635,VIT_14s0219g00230
Vitvi14g01636,VIT_14s0219g00250
Vitvi14g01637,VIT_14s0219g00270
Vitvi14g01639,VIT_14s0219g00280
Vitvi14g01640,VIT_14s0219g00290
Vitvi14g01641,VIT_14s0066g00010
Vitvi14g01642,VIT_14s0066g00020
Vitvi14g01645,VIT_14s0066g00050
Vitvi14g01646,VIT_14s0066g00060
Vitvi14g01647,VIT_14s0066g00070
Vitvi14g01651,VIT_14s0066g00100
Vitvi14g01652,VIT_14s0066g00110
Vitvi14g01653,VIT_14s0066g00130
Vitvi14g01655,VIT_14s0066g00140
Vitvi14g01656,VIT_14s0066g00160
Vitvi14g01657,VIT_14s0066g00170
Vitvi14g01658,VIT_14s0066g00180
Vitvi14g01659,VIT_14s0066g00190
Vitvi14g01660,VIT_14s0066g00200
Vitvi14g01661,VIT_14s0066g00210
Vitvi14g01662,VIT_14s0066g00220
Vitvi14g01664,VIT_14s0066g00240
Vitvi14g01665,VIT_14s0066g00250
Vitvi14g01666,VIT_14s0066g00260
Vitvi14g01667,VIT_14s0066g00270
Vitvi14g01671,VIT_14s0066g00290
Vitvi14g01672,VIT_14s0066g00310
Vitvi14g01673,VIT_14s0066g00320
Vitvi14g01674,VIT_14s0066g00330
Vitvi14g01675,VIT_14s0066g00340
Vitvi14g01676,VIT_14s0066g00350
Vitvi14g01678,VIT_14s0066g00360
Vitvi14g01679,VIT_14s0066g00370
Vitvi14g01681,VIT_14s0066g00380
Vitvi14g01682,VIT_14s0066g00390
Vitvi14g01683,VIT_14s0066g00400
Vitvi14g01684,VIT_14s0066g00410
Vitvi14g01685,VIT_14s0066g00420
Vitvi14g01690,VIT_14s0066g00430
Vitvi14g01691,VIT_14s0066g00440
Vitvi14g01692,VIT_14s0066g00450
Vitvi14g01693,VIT_14s0066g00460
Vitvi14g01694,VIT_14s0066g00480
Vitvi14g01695,VIT_14s0066g00490
Vitvi14g01695,VIT_14s0066g00500
Vitvi14g01695,VIT_14s0066g00510
Vitvi14g01695,VIT_14s0066g00520
Vitvi14g01695,VIT_14s0066g00540
Vitvi14g01695,VIT_14s0066g00530
Vitvi14g01696,VIT_14s0066g00550
Vitvi14g01698,VIT_14s0066g00560
Vitvi14g01699,VIT_14s0066g00580
Vitvi14g01700,VIT_14s0066g00590
Vitvi14g01701,VIT_14s0066g00610
Vitvi14g01702,VIT_14s0066g00620
Vitvi14g01703,VIT_14s0066g00640
Vitvi14g01704,VIT_14s0066g00650
Vitvi14g01706,VIT_14s0066g00670
Vitvi14g01707,VIT_14s0066g00680
Vitvi14g01708,VIT_14s0066g00710
Vitvi14g01709,VIT_14s0066g00720
Vitvi14g01710,VIT_14s0066g00730
Vitvi14g01710,VIT_14s0066g00740
Vitvi14g01714,VIT_14s0066g00790
Vitvi14g01715,VIT_14s0066g00800
Vitvi14g01717,VIT_14s0066g00810
Vitvi14g01718,VIT_14s0066g00820
Vitvi14g01719,VIT_14s0066g00830
Vitvi14g01720,VIT_14s0066g00850
Vitvi14g01721,VIT_14s0066g00860
Vitvi14g01722,VIT_14s0066g00870
Vitvi14g01723,VIT_14s0066g00880
Vitvi14g01726,VIT_14s0066g00890
Vitvi14g01727,VIT_14s0066g00900
Vitvi14g01728,VIT_14s0066g00910
Vitvi14g01730,VIT_14s0066g00920
Vitvi14g01732,VIT_14s0066g00950
Vitvi14g01734,VIT_14s0066g00960
Vitvi14g01735,VIT_14s0066g00970
Vitvi14g01736,VIT_14s0066g00980
Vitvi14g01737,VIT_14s0066g00990
Vitvi14g01739,VIT_14s0066g01000
Vitvi14g01740,VIT_14s0066g01010
Vitvi14g01741,VIT_14s0066g01020
Vitvi14g01742,VIT_14s0066g01030
Vitvi14g01743,VIT_14s0066g01040
Vitvi14g01744,VIT_14s0066g01050
Vitvi14g01745,VIT_14s0066g01060
Vitvi14g01746,VIT_14s0066g01070
Vitvi14g01748,VIT_14s0066g01080
Vitvi14g01750,VIT_14s0066g01090
Vitvi14g01751,VIT_14s0066g01100
Vitvi14g01754,VIT_14s0066g01110
Vitvi14g01756,VIT_14s0066g01120
Vitvi14g01757,VIT_14s0066g01150
Vitvi14g01758,VIT_14s0066g01170
Vitvi14g01760,VIT_14s0066g01180
Vitvi14g01761,VIT_14s0066g01190
Vitvi14g01762,VIT_14s0066g01200
Vitvi14g01763,VIT_14s0066g01210
Vitvi14g01764,VIT_14s0066g01230
Vitvi14g01765,VIT_14s0066g01240
Vitvi14g01766,VIT_14s0066g01250
Vitvi14g01766,VIT_14s0066g01260
Vitvi14g01768,VIT_14s0066g01270
Vitvi14g01769,VIT_14s0066g01280
Vitvi14g01770,VIT_14s0066g01290
Vitvi14g01771,VIT_14s0066g01300
Vitvi14g01772,VIT_14s0066g01310
Vitvi14g01773,VIT_14s0066g01320
Vitvi14g01775,VIT_14s0066g01340
Vitvi14g01776,VIT_14s0066g01370
Vitvi14g01777,VIT_14s0066g01380
Vitvi14g01780,VIT_14s0066g01390
Vitvi14g01781,VIT_14s0066g01400
Vitvi14g01782,VIT_14s0066g01410
Vitvi14g01783,VIT_14s0066g01420
Vitvi14g01785,VIT_14s0066g01430
Vitvi14g01786,VIT_14s0066g01440
Vitvi14g01787,VIT_14s0066g01450
Vitvi14g01788,VIT_14s0066g01460
Vitvi14g01791,VIT_14s0066g01500
Vitvi14g01793,VIT_14s0066g01520
Vitvi14g01794,VIT_14s0066g01530
Vitvi14g01795,VIT_14s0066g01540
Vitvi14g01796,VIT_14s0066g01550
Vitvi14g01797,VIT_14s0066g01560
Vitvi14g01798,VIT_14s0066g01580
Vitvi14g01799,VIT_14s0066g01590
Vitvi14g01800,VIT_14s0066g01600
Vitvi14g01801,VIT_14s0066g01610
Vitvi14g01803,VIT_14s0066g01620
Vitvi14g01804,VIT_14s0066g01630
Vitvi14g01805,VIT_14s0066g01640
Vitvi14g01806,VIT_14s0066g01650
Vitvi14g01807,VIT_14s0066g01660
Vitvi14g01808,VIT_14s0066g01670
Vitvi14g01809,VIT_14s0066g01690
Vitvi14g01810,VIT_14s0066g01700
Vitvi14g01811,VIT_14s0066g01710
Vitvi14g01812,VIT_14s0066g01720
Vitvi14g01815,VIT_14s0066g01730
Vitvi14g01816,VIT_14s0066g01740
Vitvi14g01817,VIT_14s0066g01750
Vitvi14g01819,VIT_14s0066g01790
Vitvi14g01820,VIT_14s0066g01800
Vitvi14g01821,VIT_14s0066g01850
Vitvi14g01822,VIT_14s0066g01860
Vitvi14g01823,VIT_14s0066g01870
Vitvi14g01824,VIT_14s0066g01880
Vitvi14g01825,VIT_14s0066g01890
Vitvi14g01826,VIT_14s0066g01900
Vitvi14g01827,VIT_14s0066g01910
Vitvi14g01828,VIT_14s0066g01920
Vitvi14g01829,VIT_14s0066g01930
Vitvi14g01831,VIT_14s0066g02000
Vitvi14g01832,VIT_14s0066g02020
Vitvi14g01833,VIT_14s0066g02030
Vitvi14g01837,VIT_14s0066g02040
Vitvi14g01838,VIT_14s0066g02050
Vitvi14g01840,VIT_14s0066g02070
Vitvi14g01841,VIT_14s0066g02130
Vitvi14g01842,VIT_14s0066g02140
Vitvi14g01843,VIT_14s0066g02150
Vitvi14g01845,VIT_14s0066g02180
Vitvi14g01846,VIT_14s0066g02190
Vitvi14g01847,VIT_14s0066g02200
Vitvi14g01850,VIT_14s0066g02210
Vitvi14g01850,VIT_14s0066g02220
Vitvi14g01850,VIT_14s0066g02230
Vitvi14g01852,VIT_14s0066g02240
Vitvi14g01853,VIT_14s0066g02250
Vitvi14g01855,VIT_14s0066g02260
Vitvi14g01856,VIT_14s0066g02270
Vitvi14g01857,VIT_14s0066g02280
Vitvi14g01858,VIT_14s0066g02290
Vitvi14g01859,VIT_14s0066g02300
Vitvi14g01860,VIT_14s0066g02310
Vitvi14g01865,VIT_14s0066g02320
Vitvi14g01866,VIT_14s0066g02330
Vitvi14g01867,VIT_14s0066g02340
Vitvi14g01868,VIT_14s0066g02350
Vitvi14g01869,VIT_14s0066g02360
Vitvi14g01870,VIT_14s0066g02370
Vitvi14g01871,VIT_14s0066g02380
Vitvi14g01872,VIT_14s0066g02390
Vitvi14g01873,VIT_14s0066g02400
Vitvi14g01874,VIT_14s0066g02410
Vitvi14g01875,VIT_14s0066g02430
Vitvi14g01877,VIT_14s0066g02450
Vitvi14g01878,VIT_14s0066g02460
Vitvi14g01879,VIT_14s0066g02470
Vitvi14g01881,VIT_14s0066g02480
Vitvi14g01882,VIT_14s0066g02490
Vitvi14g01883,VIT_14s0066g02500
Vitvi14g01884,VIT_14s0066g02520
Vitvi14g01886,VIT_14s0066g02530
Vitvi14g01887,VIT_14s0066g02540
Vitvi14g01888,VIT_14s0066g02550
Vitvi14g01889,VIT_14s0066g02560
Vitvi14g01890,VIT_14s0066g02570
Vitvi14g01891,VIT_14s0066g02580
Vitvi14g01892,VIT_14s0066g02590
Vitvi14g01894,VIT_14s0066g02600
Vitvi14g01895,VIT_14s0066g02620
Vitvi14g01896,VIT_14s0066g02630
Vitvi14g01898,VIT_14s0108g00010
Vitvi14g01899,VIT_14s0108g00020
Vitvi14g01900,VIT_14s0108g00030
Vitvi14g01901,VIT_14s0108g00040
Vitvi14g01902,VIT_14s0108g00050
Vitvi14g01903,VIT_14s0108g00060
Vitvi14g01905,VIT_14s0108g00080
Vitvi14g01906,VIT_14s0108g00090
Vitvi14g01907,VIT_14s0108g00120
Vitvi14g01908,VIT_14s0108g00130
Vitvi14g01909,VIT_14s0108g00140
Vitvi14g01910,VIT_14s0108g00150
Vitvi14g01911,VIT_14s0108g00190
Vitvi14g01913,VIT_14s0108g00240
Vitvi14g01913,VIT_14s0108g00200
Vitvi14g01913,VIT_14s0108g00220
Vitvi14g01913,VIT_14s0108g00230
Vitvi14g01915,VIT_14s0108g00250
Vitvi14g01915,VIT_14s0108g00260
Vitvi14g01916,VIT_14s0108g00270
Vitvi14g01917,VIT_14s0108g00290
Vitvi14g01918,VIT_14s0108g00310
Vitvi14g01919,VIT_14s0108g00350
Vitvi14g01920,VIT_14s0108g00370
Vitvi14g01921,VIT_14s0108g00380
Vitvi14g01922,VIT_14s0108g00390
Vitvi14g01923,VIT_14s0108g00400
Vitvi14g01926,VIT_14s0108g00420
Vitvi14g01928,VIT_14s0108g00430
Vitvi14g01929,VIT_14s0108g00440
Vitvi14g01931,VIT_14s0108g00460
Vitvi14g01932,VIT_14s0108g00470
Vitvi14g01934,VIT_14s0108g00490
Vitvi14g01935,VIT_14s0108g00500
Vitvi14g01936,VIT_14s0108g00510
Vitvi14g01937,VIT_14s0108g00520
Vitvi14g01938,VIT_14s0108g00540
Vitvi14g01939,VIT_14s0108g00550
Vitvi14g01939,VIT_14s0108g00560
Vitvi14g01940,VIT_14s0108g00570
Vitvi14g01941,VIT_14s0108g00580
Vitvi14g01942,VIT_14s0108g00590
Vitvi14g01943,VIT_14s0108g00600
Vitvi14g01944,VIT_14s0108g00610
Vitvi14g01945,VIT_14s0108g00620
Vitvi14g01946,VIT_14s0108g00630
Vitvi14g01947,VIT_14s0108g00650
Vitvi14g01949,VIT_14s0108g00660
Vitvi14g01950,VIT_14s0108g00680
Vitvi14g01951,VIT_14s0108g00690
Vitvi14g01952,VIT_14s0108g00700
Vitvi14g01953,VIT_14s0108g00710
Vitvi14g01954,VIT_14s0108g00730
Vitvi14g01955,VIT_14s0108g00750
Vitvi14g01956,VIT_14s0108g00760
Vitvi14g01959,VIT_14s0108g00800
Vitvi14g01959,VIT_14s0108g00810
Vitvi14g01960,VIT_14s0108g00830
Vitvi14g01961,VIT_14s0108g00840
Vitvi14g01962,VIT_14s0108g00850
Vitvi14g01963,VIT_14s0108g00860
Vitvi14g01964,VIT_14s0108g00870
Vitvi14g01965,VIT_14s0108g00890
Vitvi14g01966,VIT_14s0108g00920
Vitvi14g01967,VIT_14s0108g00930
Vitvi14g01968,VIT_14s0108g00940
Vitvi14g01970,VIT_14s0108g00950
Vitvi14g01972,VIT_14s0108g00970
Vitvi14g01973,VIT_14s0108g00980
Vitvi14g01975,VIT_14s0108g01000
Vitvi14g01976,VIT_14s0108g01010
Vitvi14g01977,VIT_14s0108g01020
Vitvi14g01978,VIT_14s0108g01030
Vitvi14g01981,VIT_14s0108g01040
Vitvi14g01983,VIT_14s0108g01050
Vitvi14g01984,VIT_14s0108g01060
Vitvi14g01985,VIT_14s0108g01070
Vitvi14g01987,VIT_14s0108g01080
Vitvi14g01988,VIT_14s0108g01090
Vitvi14g01989,VIT_14s0108g01100
Vitvi14g01990,VIT_14s0108g01110
Vitvi14g01991,VIT_14s0108g01120
Vitvi14g01992,VIT_14s0108g01130
Vitvi14g01993,VIT_14s0108g01150
Vitvi14g01994,VIT_14s0108g01160
Vitvi14g01995,VIT_14s0108g01170
Vitvi14g01996,VIT_14s0108g01180
Vitvi14g01999,VIT_14s0108g01200
Vitvi14g02000,VIT_14s0108g01210
Vitvi14g02001,VIT_14s0108g01220
Vitvi14g02002,VIT_14s0108g01230
Vitvi14g02004,VIT_14s0108g01250
Vitvi14g02005,VIT_14s0108g01260
Vitvi14g02006,VIT_14s0108g01270
Vitvi14g02007,VIT_14s0108g01280
Vitvi14g02008,VIT_14s0108g01290
Vitvi14g02009,VIT_14s0108g01300
Vitvi14g02010,VIT_14s0108g01320
Vitvi14g02011,VIT_14s0108g01330
Vitvi14g02012,VIT_14s0108g01340
Vitvi14g02013,VIT_14s0108g01350
Vitvi14g02014,VIT_14s0108g01360
Vitvi14g02015,VIT_14s0108g01370
Vitvi14g02016,VIT_14s0108g01390
Vitvi14g02017,VIT_14s0108g01400
Vitvi14g02017,VIT_14s0108g01410
Vitvi14g02018,VIT_14s0108g01420
Vitvi14g02020,VIT_14s0108g01430
Vitvi14g02021,VIT_14s0108g01440
Vitvi14g02022,VIT_14s0108g01450
Vitvi14g02023,VIT_14s0108g01470
Vitvi14g02023,VIT_14s0108g01460
Vitvi14g02024,VIT_14s0108g01480
Vitvi14g02025,VIT_14s0108g01490
Vitvi14g02026,VIT_14s0108g01500
Vitvi14g02027,VIT_14s0108g01510
Vitvi14g02028,VIT_14s0108g01520
Vitvi14g02029,VIT_14s0108g01530
Vitvi14g02030,VIT_14s0108g01540
Vitvi14g02031,VIT_14s0108g01550
Vitvi14g02032,VIT_14s0108g01560
Vitvi14g02034,VIT_14s0108g01580
Vitvi14g02039,VIT_14s0108g01630
Vitvi14g02041,VIT_14s0108g01640
Vitvi14g02042,VIT_14s0108g01650
Vitvi14g02043,VIT_14s0108g01670
Vitvi14g02043,VIT_14s0108g01660
Vitvi14g02046,VIT_14s0108g01680
Vitvi14g02049,VIT_14s0081g00520
Vitvi14g02050,VIT_14s0068g02210
Vitvi14g02402,VIT_14s0068g02220
Vitvi14g02403,VIT_14s0068g02240
Vitvi14g02405,VIT_14s0068g02250
Vitvi14g02408,VIT_14s0068g02290
Vitvi14g02409,VIT_14s0068g02300
Vitvi14g02414,VIT_14s0171g00040
Vitvi14g02416,VIT_14s0171g00050
Vitvi14g02417,VIT_14s0171g00060
Vitvi14g02418,VIT_14s0171g00070
Vitvi14g02421,VIT_14s0171g00080
Vitvi14g02422,VIT_14s0171g00140
Vitvi14g02428,VIT_14s0171g00230
Vitvi14g02429,VIT_14s0171g00280
Vitvi14g02430,VIT_14s0006g00450
Vitvi14g02431,VIT_14s0060g00040
Vitvi14g02432,VIT_14s0060g00070
Vitvi14g02434,VIT_14s0060g00110
Vitvi14g02435,VIT_14s0060g00120
Vitvi14g02437,VIT_14s0060g00160
Vitvi14g02439,VIT_14s0060g00280
Vitvi14g02440,VIT_14s0060g00310
Vitvi14g02442,VIT_14s0060g00370
Vitvi14g02444,VIT_14s0060g00480
Vitvi14g02445,VIT_14s0060g00490
Vitvi14g02446,VIT_14s0060g00500
Vitvi14g02447,VIT_14s0060g00510
Vitvi14g02448,VIT_14s0060g00520
Vitvi14g02449,VIT_14s0060g00530
Vitvi14g02451,VIT_14s0060g00540
Vitvi14g02452,VIT_14s0060g00610
Vitvi14g02453,VIT_14s0060g00650
Vitvi14g02455,VIT_14s0060g00700
Vitvi14g02457,VIT_14s0060g00730
Vitvi14g02458,VIT_14s0060g00740
Vitvi14g02459,VIT_14s0060g00750
Vitvi14g02460,VIT_14s0060g00800
Vitvi14g02461,VIT_14s0060g00810
Vitvi14g02462,VIT_14s0060g00880
Vitvi14g02463,VIT_14s0060g00900
Vitvi14g02464,VIT_14s0060g00940
Vitvi14g02465,VIT_14s0060g00980
Vitvi14g02466,VIT_14s0060g01000
Vitvi14g02467,VIT_14s0060g01010
Vitvi14g02468,VIT_14s0060g01020
Vitvi14g02469,VIT_14s0060g01040
Vitvi14g02472,VIT_14s0060g01130
Vitvi14g02473,VIT_14s0060g01170
Vitvi14g02474,VIT_14s0060g01190
Vitvi14g02475,VIT_14s0060g01200
Vitvi14g02476,VIT_14s0060g01300
Vitvi14g02477,VIT_14s0060g01350
Vitvi14g02478,VIT_14s0060g01410
Vitvi14g02480,VIT_14s0060g01480
Vitvi14g02481,VIT_14s0060g01560
Vitvi14g02484,VIT_14s0060g01640
Vitvi14g02487,VIT_14s0060g01760
Vitvi14g02489,VIT_14s0060g01790
Vitvi14g02490,VIT_14s0060g01800
Vitvi14g02491,VIT_14s0060g01810
Vitvi14g02492,VIT_14s0060g01820
Vitvi14g02493,VIT_14s0060g01830
Vitvi14g02494,VIT_14s0060g01840
Vitvi14g02495,VIT_14s0060g01850
Vitvi14g02496,VIT_14s0060g01860
Vitvi14g02497,VIT_14s0060g01870
Vitvi14g02498,VIT_14s0060g01880
Vitvi14g02499,VIT_14s0060g01900
Vitvi14g02500,VIT_14s0060g01950
Vitvi14g02502,VIT_14s0060g02000
Vitvi14g02503,VIT_14s0060g02010
Vitvi14g02505,VIT_14s0060g02130
Vitvi14g02506,VIT_14s0060g02160
Vitvi14g02508,VIT_14s0060g02230
Vitvi14g02509,VIT_14s0060g02290
Vitvi14g02510,VIT_14s0060g02300
Vitvi14g02511,VIT_14s0060g02430
Vitvi14g02513,VIT_14s0060g02470
Vitvi14g02515,VIT_14s0060g02480
Vitvi14g02517,VIT_14s0060g02570
Vitvi14g02518,VIT_14s0060g02580
Vitvi14g02521,VIT_14s0060g02620
Vitvi14g02522,VIT_14s0060g02630
Vitvi14g02525,VIT_14s0060g02670
Vitvi14g02526,VIT_14s0060g02680
Vitvi14g02527,VIT_14s0060g02690
Vitvi14g02528,VIT_14s0060g02710
Vitvi14g02529,VIT_14s0060g02720
Vitvi14g02530,VIT_14s0060g02730
Vitvi14g02531,VIT_14s0060g02740
Vitvi14g02532,VIT_14s0128g01040
Vitvi14g02533,VIT_14s0128g01010
Vitvi14g02533,VIT_14s0128g01020
Vitvi14g02534,VIT_14s0128g01000
Vitvi14g02534,VIT_14s0128g00990
Vitvi14g02535,VIT_14s0128g00980
Vitvi14g02536,VIT_14s0128g00970
Vitvi14g02537,VIT_14s0128g00940
Vitvi14g02538,VIT_14s0128g00930
Vitvi14g02539,VIT_14s0128g00780
Vitvi14g02540,VIT_14s0128g00730
Vitvi14g02541,VIT_14s0128g00720
Vitvi14g02542,VIT_14s0128g00690
Vitvi14g02543,VIT_14s0128g00680
Vitvi14g02544,VIT_14s0128g00670
Vitvi14g02545,VIT_14s0128g00660
Vitvi14g02546,VIT_14s0128g00650
Vitvi14g02547,VIT_14s0128g00640
Vitvi14g02548,VIT_14s0128g00630
Vitvi14g02549,VIT_14s0128g00620
Vitvi14g02550,VIT_14s0128g00610
Vitvi14g02551,VIT_14s0128g00600
Vitvi14g02552,VIT_14s0128g00590
Vitvi14g02553,VIT_14s0128g00570
Vitvi14g02554,VIT_14s0128g00560
Vitvi14g02555,VIT_14s0128g00540
Vitvi14g02556,VIT_14s0128g00530
Vitvi14g02557,VIT_14s0128g00520
Vitvi14g02558,VIT_14s0128g00460
Vitvi14g02559,VIT_14s0128g00450
Vitvi14g02560,VIT_14s0128g00350
Vitvi14g02561,VIT_14s0128g00300
Vitvi14g02562,VIT_14s0128g00270
Vitvi14g02563,VIT_14s0128g00060
Vitvi14g02566,VIT_14s0128g00010
Vitvi14g02568,VIT_14s0030g00020
Vitvi14g02570,VIT_14s0030g00080
Vitvi14g02571,VIT_14s0030g00110
Vitvi14g02572,VIT_14s0030g00130
Vitvi14g02575,VIT_14s0030g00150
Vitvi14g02580,VIT_14s0030g00230
Vitvi14g02581,VIT_14s0030g00240
Vitvi14g02582,VIT_14s0030g00250
Vitvi14g02583,VIT_14s0030g00280
Vitvi14g02584,VIT_14s0030g00290
Vitvi14g02585,VIT_14s0030g00330
Vitvi14g02586,VIT_14s0030g00340
Vitvi14g02587,VIT_14s0030g00360
Vitvi14g02588,VIT_14s0030g00480
Vitvi14g02591,VIT_14s0030g00510
Vitvi14g02594,VIT_14s0030g00520
Vitvi14g02597,VIT_14s0030g00540
Vitvi14g02599,VIT_14s0030g00560
Vitvi14g02599,VIT_14s0030g00550
Vitvi14g02601,VIT_14s0030g00580
Vitvi14g02602,VIT_14s0030g00590
Vitvi14g02605,VIT_14s0030g00720
Vitvi14g02606,VIT_14s0030g00820
Vitvi14g02607,VIT_14s0030g00830
Vitvi14g02608,VIT_14s0030g00840
Vitvi14g02609,VIT_14s0030g00850
Vitvi14g02610,VIT_14s0030g00860
Vitvi14g02611,VIT_14s0030g00870
Vitvi14g02613,VIT_14s0030g00900
Vitvi14g02614,VIT_14s0030g00920
Vitvi14g02615,VIT_14s0030g00930
Vitvi14g02616,VIT_14s0030g00950
Vitvi14g02617,VIT_14s0030g00960
Vitvi14g02618,VIT_14s0030g00980
Vitvi14g02619,VIT_14s0030g01000
Vitvi14g02620,VIT_14s0030g01020
Vitvi14g02621,VIT_14s0030g01030
Vitvi14g02622,VIT_14s0030g01040
Vitvi14g02624,VIT_14s0030g01060
Vitvi14g02625,VIT_14s0030g01070
Vitvi14g02626,VIT_14s0030g01080
Vitvi14g02627,VIT_14s0030g01100
Vitvi14g02628,VIT_14s0030g01110
Vitvi14g02630,VIT_14s0030g01150
Vitvi14g02633,VIT_14s0030g01200
Vitvi14g02633,VIT_14s0030g01190
Vitvi14g02634,VIT_14s0030g01220
Vitvi14g02635,VIT_14s0030g01290
Vitvi14g02636,VIT_14s0030g01310
Vitvi14g02638,VIT_14s0030g01320
Vitvi14g02639,VIT_14s0030g01330
Vitvi14g02640,VIT_14s0030g01410
Vitvi14g02641,VIT_14s0030g01420
Vitvi14g02643,VIT_14s0030g01430
Vitvi14g02644,VIT_14s0030g01480
Vitvi14g02645,VIT_14s0030g01490
Vitvi14g02647,VIT_14s0030g01520
Vitvi14g02648,VIT_14s0030g01630
Vitvi14g02649,VIT_14s0030g01640
Vitvi14g02653,VIT_14s0030g01720
Vitvi14g02655,VIT_14s0030g01750
Vitvi14g02656,VIT_14s0030g01920
Vitvi14g02657,VIT_14s0030g01940
Vitvi14g02659,VIT_14s0030g01980
Vitvi14g02660,VIT_14s0030g01990
Vitvi14g02661,VIT_14s0030g02000
Vitvi14g02662,VIT_14s0030g02010
Vitvi14g02663,VIT_14s0030g02020
Vitvi14g02664,VIT_14s0030g02060
Vitvi14g02666,VIT_14s0030g02290
Vitvi14g02667,VIT_14s0081g00090
Vitvi14g02668,VIT_14s0081g00100
Vitvi14g02670,VIT_14s0081g00140
Vitvi14g02672,VIT_14s0081g00170
Vitvi14g02673,VIT_14s0081g00180
Vitvi14g02674,VIT_14s0081g00200
Vitvi14g02675,VIT_14s0081g00210
Vitvi14g02676,VIT_14s0081g00220
Vitvi14g02677,VIT_14s0081g00230
Vitvi14g02678,VIT_14s0081g00250
Vitvi14g02679,VIT_14s0081g00270
Vitvi14g02680,VIT_14s0081g00280
Vitvi14g02682,VIT_14s0081g00360
Vitvi14g02683,VIT_14s0081g00380
Vitvi14g02686,VIT_14s0081g00400
Vitvi14g02688,VIT_14s0081g00410
Vitvi14g02690,VIT_14s0081g00420
Vitvi14g02691,VIT_14s0081g00470
Vitvi14g02692,VIT_14s0081g00510
Vitvi14g02693,VIT_14s0081g00540
Vitvi14g02695,VIT_14s0081g00550
Vitvi14g02696,VIT_14s0081g00580
Vitvi14g02697,VIT_14s0081g00640
Vitvi14g02704,VIT_14s0081g00750
Vitvi14g02705,VIT_14s0081g00770
Vitvi14g02706,VIT_14s0081g00780
Vitvi14g02707,VIT_14s0081g00800
Vitvi14g02708,VIT_14s0081g00810
Vitvi14g02709,VIT_14s0081g00820
Vitvi14g02710,VIT_14s0036g00020
Vitvi14g02712,VIT_14s0036g00030
Vitvi14g02713,VIT_14s0036g00040
Vitvi14g02714,VIT_14s0036g00050
Vitvi14g02717,VIT_14s0036g00060
Vitvi14g02720,VIT_14s0036g00070
Vitvi14g02721,VIT_14s0036g00080
Vitvi14g02722,VIT_14s0036g00090
Vitvi14g02724,VIT_14s0036g00210
Vitvi14g02725,VIT_14s0036g00220
Vitvi14g02726,VIT_14s0036g00240
Vitvi14g02728,VIT_14s0036g00320
Vitvi14g02729,VIT_14s0036g00330
Vitvi14g02732,VIT_14s0036g00590
Vitvi14g02733,VIT_14s0036g00610
Vitvi14g02734,VIT_14s0036g00640
Vitvi14g02736,VIT_14s0036g00710
Vitvi14g02737,VIT_14s0036g00860
Vitvi14g02739,VIT_14s0036g00910
Vitvi14g02741,VIT_14s0036g00960
Vitvi14g02745,VIT_14s0036g01070
Vitvi14g02746,VIT_14s0036g01100
Vitvi14g02747,VIT_14s0036g01160
Vitvi14g02749,VIT_14s0036g01180
Vitvi14g02751,VIT_14s0036g01200
Vitvi14g02752,VIT_14s0036g01230
Vitvi14g02754,VIT_14s0036g01260
Vitvi14g02754,VIT_14s0036g01270
Vitvi14g02755,VIT_14s0036g01290
Vitvi14g02756,VIT_14s0036g01300
Vitvi14g02758,VIT_14s0036g01310
Vitvi14g02759,VIT_14s0036g01330
Vitvi14g02761,VIT_14s0036g01350
Vitvi14g02762,VIT_14s0036g01360
Vitvi14g02763,VIT_14s0036g01370
Vitvi14g02765,VIT_14s0036g01440
Vitvi14g02768,VIT_14s0006g00010
Vitvi14g02769,VIT_14s0006g00060
Vitvi14g02770,VIT_14s0006g00070
Vitvi14g02771,VIT_14s0006g00110
Vitvi14g02772,VIT_14s0006g00130
Vitvi14g02773,VIT_14s0006g00190
Vitvi14g02776,VIT_14s0006g00240
Vitvi14g02777,VIT_14s0006g00260
Vitvi14g02779,VIT_14s0006g00330
Vitvi14g02780,VIT_14s0006g00340
Vitvi14g02781,VIT_14s0006g00360
Vitvi14g02784,VIT_14s0006g00410
Vitvi14g02785,VIT_14s0006g00440
Vitvi14g02786,VIT_14s0006g00480
Vitvi14g02787,VIT_14s0006g00500
Vitvi14g02788,VIT_14s0006g00510
Vitvi14g02789,VIT_14s0006g00530
Vitvi14g02790,VIT_14s0006g00560
Vitvi14g02793,VIT_14s0006g00660
Vitvi14g02794,VIT_14s0006g00670
Vitvi14g02795,VIT_14s0006g00680
Vitvi14g02799,VIT_14s0006g00700
